Concepticon_ID_x,Concepticon_ID_y,clics_form_x,clics_form_y,cosine_similarity
1191,1927,kanin,kawayanspinyspecies,0.26041457
1191,2680,kanin,gulok,0.22646967
1191,846,kanin,tigre,0.07498925
748,146,hasik,tubo,0.18136656
748,1369,hasik,ginto,0.1794586
748,410,hasik,kamote,0.27321482
748,1844,hasik,paraw,0.21234047
748,1803,hasik,kahoy,0.11908086
748,3318,hasik,gaodoar,0.1874128
748,942,hasik,pulotpukyutan,0.20319909
748,1787,hasik,panghabi,0.21347462
748,634,hasik,laman,0.20826602
748,284,hasik,asarol,0.24488844
748,133,hasik,habi,0.23633374
748,140,hasik,palayan,0.3291876
748,1524,hasik,alak,0.088029586
748,2794,hasik,linang,0.34129953
748,225,hasik,halo,0.18686518
748,1537,hasik,tagulan,0.23868197
748,1075,hasik,panghuli,0.16110219
748,3320,hasik,silo,0.185759
748,1342,hasik,taginit,0.25632542
748,1276,hasik,taglagas,0.36224824
748,1471,hasik,taglamig,0.38685498
748,977,hasik,palaso,0.18829393
748,1539,hasik,bilao,0.1592672
748,994,hasik,busog,0.11108449
748,245,hasik,walis,0.13645636
748,677,hasik,palakol,0.18305439
748,934,hasik,kalabawramo,0.17126429
748,1352,hasik,kampit,0.20022759
748,1895,hasik,damit,0.032905288
748,945,hasik,sibat,0.12567222
748,3321,hasik,lanaw,0.22073095
748,3324,hasik,bakal,0.10766484
748,3325,hasik,perlas,0.08733605
748,730,hasik,ahas,0.23653013
748,3154,hasik,baboyramo,0.16627298
748,3326,hasik,katad,0.0922845
748,1616,hasik,kayo,0.19306374
748,1927,hasik,kawayanspinyspecies,0.21992087
748,2680,hasik,gulok,0.24688895
748,846,hasik,tigre,0.13782701
146,1369,tubo,ginto,0.19959241
146,410,tubo,kamote,0.17147338
146,1844,tubo,paraw,0.21163063
146,1803,tubo,kahoy,0.19861938
146,3318,tubo,gaodoar,0.0560725
146,942,tubo,pulotpukyutan,0.24264799
146,1787,tubo,panghabi,0.22770609
146,634,tubo,laman,0.2227148
146,284,tubo,asarol,0.1935065
146,133,tubo,habi,0.22276448
146,140,tubo,palayan,0.29023662
146,1524,tubo,alak,0.1945795
146,2794,tubo,linang,0.25469196
146,225,tubo,halo,0.07143229
146,1537,tubo,tagulan,0.26920873
146,1075,tubo,panghuli,0.18147117
146,3320,tubo,silo,0.22801514
146,1342,tubo,taginit,0.22164503
146,1276,tubo,taglagas,0.1052801
146,1471,tubo,taglamig,0.11453224
146,977,tubo,palaso,0.13241284
146,1539,tubo,bilao,0.28095055
146,994,tubo,busog,0.06938233
146,245,tubo,walis,0.24469721
146,677,tubo,palakol,0.20563675
146,934,tubo,kalabawramo,0.20180151
146,1352,tubo,kampit,0.26499903
146,1895,tubo,damit,0.19512187
146,945,tubo,sibat,0.07925582
146,3321,tubo,lanaw,0.25933802
146,3324,tubo,bakal,0.19184999
146,3325,tubo,perlas,0.1645538
146,730,tubo,ahas,0.19814628
146,3154,tubo,baboyramo,0.1973198
146,3326,tubo,katad,0.18247564
146,1616,tubo,kayo,0.032169458
146,1927,tubo,kawayanspinyspecies,0.22881538
146,2680,tubo,gulok,0.19655648
146,846,tubo,tigre,0.08379977
1369,410,ginto,kamote,0.18805745
1369,1844,ginto,paraw,0.22857887
1369,1803,ginto,kahoy,0.25465402
1369,3318,ginto,gaodoar,0.119158186
1369,942,ginto,pulotpukyutan,0.3185447
1369,1787,ginto,panghabi,0.3326872
1369,634,ginto,laman,0.13138935
1369,284,ginto,asarol,0.29407838
1369,133,ginto,habi,0.3313935
1369,140,ginto,palayan,0.1980027
1369,1524,ginto,alak,0.20114478
1369,2794,ginto,linang,0.33737862
1369,225,ginto,halo,0.21268606
1369,1537,ginto,tagulan,0.16798303
1369,1075,ginto,panghuli,0.124346234
1369,3320,ginto,silo,0.1193944
1369,1342,ginto,taginit,0.21181552
1369,1276,ginto,taglagas,0.11782817
1369,1471,ginto,taglamig,0.13533482
1369,977,ginto,palaso,0.16122642
1369,1539,ginto,bilao,0.1878446
1369,994,ginto,busog,0.1078503
1369,245,ginto,walis,0.17097989
1369,677,ginto,palakol,0.22148873
1369,934,ginto,kalabawramo,0.27984625
1369,1352,ginto,kampit,0.3295712
1369,1895,ginto,damit,0.24269252
1369,945,ginto,sibat,0.15357985
1369,3321,ginto,lanaw,0.2921467
1369,3324,ginto,bakal,0.33459884
1369,3325,ginto,perlas,0.41511247
1369,730,ginto,ahas,0.21426545
1369,3154,ginto,baboyramo,0.24838667
1369,3326,ginto,katad,0.29636282
1369,1616,ginto,kayo,0.11529263
1369,1927,ginto,kawayanspinyspecies,0.25100866
1369,2680,ginto,gulok,0.2061457
1369,846,ginto,tigre,0.2297011
410,1844,kamote,paraw,0.15889935
410,1803,kamote,kahoy,0.25076997
410,3318,kamote,gaodoar,0.047836527
410,942,kamote,pulotpukyutan,0.3103502
410,1787,kamote,panghabi,0.3244446
410,634,kamote,laman,0.18786192
410,284,kamote,asarol,0.22470187
410,133,kamote,habi,0.28985694
410,140,kamote,palayan,0.29852432
410,1524,kamote,alak,0.19345218
410,2794,kamote,linang,0.31213528
410,225,kamote,halo,0.21697137
410,1537,kamote,tagulan,0.18854834
410,1075,kamote,panghuli,0.18734065
410,3320,kamote,silo,0.09174906
410,1342,kamote,taginit,0.1986033
410,1276,kamote,taglagas,0.11297246
410,1471,kamote,taglamig,0.09251419
410,977,kamote,palaso,0.16888852
410,1539,kamote,bilao,0.28392547
410,994,kamote,busog,0.18865797
410,245,kamote,walis,0.2987526
410,677,kamote,palakol,0.19103916
410,934,kamote,kalabawramo,0.3251406
410,1352,kamote,kampit,0.22159421
410,1895,kamote,damit,0.1254887
410,945,kamote,sibat,0.10620408
410,3321,kamote,lanaw,0.24891217
410,3324,kamote,bakal,0.14087692
410,3325,kamote,perlas,0.14844187
410,730,kamote,ahas,0.08633992
410,3154,kamote,baboyramo,0.3422945
410,3326,kamote,katad,0.10216254
410,1616,kamote,kayo,0.16366653
410,1927,kamote,kawayanspinyspecies,0.22507352
410,2680,kamote,gulok,0.22751988
410,846,kamote,tigre,0.100362256
1844,1803,paraw,kahoy,0.3043819
1844,3318,paraw,gaodoar,0.11528163
1844,942,paraw,pulotpukyutan,0.36805964
1844,1787,paraw,panghabi,0.3105903
1844,634,paraw,laman,0.22467041
1844,284,paraw,asarol,0.2547113
1844,133,paraw,habi,0.21323879
1844,140,paraw,palayan,0.36487487
1844,1524,paraw,alak,0.23770034
1844,2794,paraw,linang,0.42064494
1844,225,paraw,halo,0.23848961
1844,1537,paraw,tagulan,0.30730292
1844,1075,paraw,panghuli,0.2374707
1844,3320,paraw,silo,0.14429347
1844,1342,paraw,taginit,0.27521276
1844,1276,paraw,taglagas,0.18650724
1844,1471,paraw,taglamig,0.19330464
1844,977,paraw,palaso,0.2074597
1844,1539,paraw,bilao,0.26130074
1844,994,paraw,busog,0.22517174
1844,245,paraw,walis,0.2670498
1844,677,paraw,palakol,0.24645898
1844,934,paraw,kalabawramo,0.43068942
1844,1352,paraw,kampit,0.35237533
1844,1895,paraw,damit,0.31166664
1844,945,paraw,sibat,0.2581777
1844,3321,paraw,lanaw,0.40709007
1844,3324,paraw,bakal,0.2743861
1844,3325,paraw,perlas,0.24489461
1844,730,paraw,ahas,0.2783085
1844,3154,paraw,baboyramo,0.3577272
1844,3326,paraw,katad,0.19675796
1844,1616,paraw,kayo,0.27464008
1844,1927,paraw,kawayanspinyspecies,0.39531314
1844,2680,paraw,gulok,0.3327509
1844,846,paraw,tigre,0.21277538
1803,3318,kahoy,gaodoar,0.048205175
1803,942,kahoy,pulotpukyutan,0.33049875
1803,1787,kahoy,panghabi,0.36728424
1803,634,kahoy,laman,0.15918075
1803,284,kahoy,asarol,0.41562694
1803,133,kahoy,habi,0.26944292
1803,140,kahoy,palayan,0.30510497
1803,1524,kahoy,alak,0.18350732
1803,2794,kahoy,linang,0.31550655
1803,225,kahoy,halo,0.16881253
1803,1537,kahoy,tagulan,0.22728111
1803,1075,kahoy,panghuli,0.1444549
1803,3320,kahoy,silo,0.24031831
1803,1342,kahoy,taginit,0.27112824
1803,1276,kahoy,taglagas,0.079978034
1803,1471,kahoy,taglamig,0.099529825
1803,977,kahoy,palaso,0.21161807
1803,1539,kahoy,bilao,0.28873146
1803,994,kahoy,busog,0.09827682
1803,245,kahoy,walis,0.30867738
1803,677,kahoy,palakol,0.37340802
1803,934,kahoy,kalabawramo,0.3259975
1803,1352,kahoy,kampit,0.3056247
1803,1895,kahoy,damit,0.2579006
1803,945,kahoy,sibat,0.31714645
1803,3321,kahoy,lanaw,0.321118
1803,3324,kahoy,bakal,0.41090867
1803,3325,kahoy,perlas,0.16911982
1803,730,kahoy,ahas,0.25325632
1803,3154,kahoy,baboyramo,0.32939845
1803,3326,kahoy,katad,0.27594173
1803,1616,kahoy,kayo,0.13042754
1803,1927,kahoy,kawayanspinyspecies,0.40223318
1803,2680,kahoy,gulok,0.31141618
1803,846,kahoy,tigre,0.19592392
3318,942,gaodoar,pulotpukyutan,0.12142142
3318,1787,gaodoar,panghabi,0.1871502
3318,634,gaodoar,laman,-0.019163143
3318,284,gaodoar,asarol,0.104468755
3318,133,gaodoar,habi,0.03161665
3318,140,gaodoar,palayan,0.097616985
3318,1524,gaodoar,alak,0.053300627
3318,2794,gaodoar,linang,0.0454973
3318,225,gaodoar,halo,0.021429956
3318,1537,gaodoar,tagulan,0.06765701
3318,1075,gaodoar,panghuli,0.092647284
3318,3320,gaodoar,silo,0.110919885
3318,1342,gaodoar,taginit,0.094247214
3318,1276,gaodoar,taglagas,0.15499185
3318,1471,gaodoar,taglamig,0.07333735
3318,977,gaodoar,palaso,0.106090605
3318,1539,gaodoar,bilao,0.08154765
3318,994,gaodoar,busog,0.13900253
3318,245,gaodoar,walis,0.07491774
3318,677,gaodoar,palakol,0.097360715
3318,934,gaodoar,kalabawramo,0.17248902
3318,1352,gaodoar,kampit,0.14507885
3318,1895,gaodoar,damit,0.06345889
3318,945,gaodoar,sibat,0.05677249
3318,3321,gaodoar,lanaw,0.2388114
3318,3324,gaodoar,bakal,0.08477619
3318,3325,gaodoar,perlas,0.10091308
3318,730,gaodoar,ahas,0.123408206
3318,3154,gaodoar,baboyramo,0.13750617
3318,3326,gaodoar,katad,0.031216275
3318,1616,gaodoar,kayo,0.065238364
3318,1927,gaodoar,kawayanspinyspecies,0.20882112
3318,2680,gaodoar,gulok,0.1404556
3318,846,gaodoar,tigre,0.07278871
942,1787,pulotpukyutan,panghabi,0.48165262
942,634,pulotpukyutan,laman,0.28945017
942,284,pulotpukyutan,asarol,0.316055
942,133,pulotpukyutan,habi,0.35396808
942,140,pulotpukyutan,palayan,0.2618297
942,1524,pulotpukyutan,alak,0.30694148
942,2794,pulotpukyutan,linang,0.42163086
942,225,pulotpukyutan,halo,0.28785697
942,1537,pulotpukyutan,tagulan,0.36404848
942,1075,pulotpukyutan,panghuli,0.20208447
942,3320,pulotpukyutan,silo,0.1154168
942,1342,pulotpukyutan,taginit,0.36928967
942,1276,pulotpukyutan,taglagas,0.15806676
942,1471,pulotpukyutan,taglamig,0.23606147
942,977,pulotpukyutan,palaso,0.13625428
942,1539,pulotpukyutan,bilao,0.23407517
942,994,pulotpukyutan,busog,0.22709635
942,245,pulotpukyutan,walis,0.24378684
942,677,pulotpukyutan,palakol,0.26610038
942,934,pulotpukyutan,kalabawramo,0.58224905
942,1352,pulotpukyutan,kampit,0.46957704
942,1895,pulotpukyutan,damit,0.32415214
942,945,pulotpukyutan,sibat,0.22595675
942,3321,pulotpukyutan,lanaw,0.63146317
942,3324,pulotpukyutan,bakal,0.23998065
942,3325,pulotpukyutan,perlas,0.23925325
942,730,pulotpukyutan,ahas,0.23854096
942,3154,pulotpukyutan,baboyramo,0.54493165
942,3326,pulotpukyutan,katad,0.34085992
942,1616,pulotpukyutan,kayo,0.25341213
942,1927,pulotpukyutan,kawayanspinyspecies,0.54212886
942,2680,pulotpukyutan,gulok,0.2599815
942,846,pulotpukyutan,tigre,0.2215725
1787,634,panghabi,laman,0.18794857
1787,284,panghabi,asarol,0.42171896
1787,133,panghabi,habi,0.62497824
1787,140,panghabi,palayan,0.3899142
1787,1524,panghabi,alak,0.25398496
1787,2794,panghabi,linang,0.42202768
1787,225,panghabi,halo,0.18979356
1787,1537,panghabi,tagulan,0.21485218
1787,1075,panghabi,panghuli,0.34029478
1787,3320,panghabi,silo,0.24535643
1787,1342,panghabi,taginit,0.2640167
1787,1276,panghabi,taglagas,0.18827741
1787,1471,panghabi,taglamig,0.172865
1787,977,panghabi,palaso,0.27007708
1787,1539,panghabi,bilao,0.23723334
1787,994,panghabi,busog,0.19282666
1787,245,panghabi,walis,0.3105527
1787,677,panghabi,palakol,0.3184782
1787,934,panghabi,kalabawramo,0.45526302
1787,1352,panghabi,kampit,0.42396674
1787,1895,panghabi,damit,0.3985867
1787,945,panghabi,sibat,0.3979877
1787,3321,panghabi,lanaw,0.49478656
1787,3324,panghabi,bakal,0.3240717
1787,3325,panghabi,perlas,0.24316189
1787,730,panghabi,ahas,0.1634881
1787,3154,panghabi,baboyramo,0.41823623
1787,3326,panghabi,katad,0.32672742
1787,1616,panghabi,kayo,0.08397322
1787,1927,panghabi,kawayanspinyspecies,0.45584622
1787,2680,panghabi,gulok,0.37550992
1787,846,panghabi,tigre,0.16835102
634,284,laman,asarol,0.19145557
634,133,laman,habi,0.18902497
634,140,laman,palayan,0.16396892
634,1524,laman,alak,0.3082208
634,2794,laman,linang,0.2302204
634,225,laman,halo,0.23187785
634,1537,laman,tagulan,0.18482451
634,1075,laman,panghuli,0.16903475
634,3320,laman,silo,0.14985695
634,1342,laman,taginit,0.25961587
634,1276,laman,taglagas,0.15402202
634,1471,laman,taglamig,0.1290798
634,977,laman,palaso,0.083009146
634,1539,laman,bilao,0.2851768
634,994,laman,busog,0.20131622
634,245,laman,walis,0.09046749
634,677,laman,palakol,0.18692657
634,934,laman,kalabawramo,0.20917156
634,1352,laman,kampit,0.27728176
634,1895,laman,damit,0.26405752
634,945,laman,sibat,0.061179012
634,3321,laman,lanaw,0.28099772
634,3324,laman,bakal,0.25030494
634,3325,laman,perlas,0.1672013
634,730,laman,ahas,0.16228172
634,3154,laman,baboyramo,0.2559616
634,3326,laman,katad,0.15120566
634,1616,laman,kayo,0.20056506
634,1927,laman,kawayanspinyspecies,0.18825594
634,2680,laman,gulok,0.24513009
634,846,laman,tigre,0.14824985
284,133,asarol,habi,0.27824277
284,140,asarol,palayan,0.36648372
284,1524,asarol,alak,0.20095238
284,2794,asarol,linang,0.38375732
284,225,asarol,halo,0.19861099
284,1537,asarol,tagulan,0.1799574
284,1075,asarol,panghuli,0.117383644
284,3320,asarol,silo,0.23752749
284,1342,asarol,taginit,0.19047688
284,1276,asarol,taglagas,0.107482046
284,1471,asarol,taglamig,0.19537379
284,977,asarol,palaso,0.2684348
284,1539,asarol,bilao,0.34522572
284,994,asarol,busog,0.13659796
284,245,asarol,walis,0.35169744
284,677,asarol,palakol,0.40602335
284,934,asarol,kalabawramo,0.29992956
284,1352,asarol,kampit,0.3573942
284,1895,asarol,damit,0.27115583
284,945,asarol,sibat,0.43926516
284,3321,asarol,lanaw,0.3026518
284,3324,asarol,bakal,0.33238974
284,3325,asarol,perlas,0.18857473
284,730,asarol,ahas,0.16541229
284,3154,asarol,baboyramo,0.23931925
284,3326,asarol,katad,0.21121068
284,1616,asarol,kayo,0.12345134
284,1927,asarol,kawayanspinyspecies,0.23905341
284,2680,asarol,gulok,0.4372563
284,846,asarol,tigre,0.15508637
133,140,habi,palayan,0.23421599
133,1524,habi,alak,0.13863994
133,2794,habi,linang,0.39298785
133,225,habi,halo,0.26130727
133,1537,habi,tagulan,0.17334357
133,1075,habi,panghuli,0.21776985
133,3320,habi,silo,0.15560849
133,1342,habi,taginit,0.18267237
133,1276,habi,taglagas,0.16380756
133,1471,habi,taglamig,0.19917078
133,977,habi,palaso,0.1476212
133,1539,habi,bilao,0.19914748
133,994,habi,busog,0.036192555
133,245,habi,walis,0.19815245
133,677,habi,palakol,0.19666582
133,934,habi,kalabawramo,0.27227625
133,1352,habi,kampit,0.3221035
133,1895,habi,damit,0.37305722
133,945,habi,sibat,0.2062214
133,3321,habi,lanaw,0.33929917
133,3324,habi,bakal,0.24907173
133,3325,habi,perlas,0.23756097
133,730,habi,ahas,0.087524794
133,3154,habi,baboyramo,0.26014262
133,3326,habi,katad,0.25087637
133,1616,habi,kayo,0.007277828
133,1927,habi,kawayanspinyspecies,0.3714618
133,2680,habi,gulok,0.2149224
133,846,habi,tigre,0.07363162
140,1524,palayan,alak,0.11184176
140,2794,palayan,linang,0.417404
140,225,palayan,halo,0.14420027
140,1537,palayan,tagulan,0.3790995
140,1075,palayan,panghuli,0.25287956
140,3320,palayan,silo,0.10984705
140,1342,palayan,taginit,0.29896244
140,1276,palayan,taglagas,0.20814027
140,1471,palayan,taglamig,0.1698075
140,977,palayan,palaso,0.15704174
140,1539,palayan,bilao,0.28338012
140,994,palayan,busog,0.12502307
140,245,palayan,walis,0.25796175
140,677,palayan,palakol,0.29595312
140,934,palayan,kalabawramo,0.41338494
140,1352,palayan,kampit,0.26639843
140,1895,palayan,damit,0.24923815
140,945,palayan,sibat,0.1384477
140,3321,palayan,lanaw,0.38403454
140,3324,palayan,bakal,0.23289704
140,3325,palayan,perlas,0.12660414
140,730,palayan,ahas,0.20839731
140,3154,palayan,baboyramo,0.33465222
140,3326,palayan,katad,0.12967786
140,1616,palayan,kayo,0.13626309
140,1927,palayan,kawayanspinyspecies,0.2594339
140,2680,palayan,gulok,0.32343554
140,846,palayan,tigre,0.107251465
1524,2794,alak,linang,0.13681081
1524,225,alak,halo,0.28700027
1524,1537,alak,tagulan,0.18914406
1524,1075,alak,panghuli,0.11747735
1524,3320,alak,silo,0.022717176
1524,1342,alak,taginit,0.310775
1524,1276,alak,taglagas,0.080457926
1524,1471,alak,taglamig,0.15739432
1524,977,alak,palaso,0.09247351
1524,1539,alak,bilao,0.21871085
1524,994,alak,busog,0.21041264
1524,245,alak,walis,0.109150484
1524,677,alak,palakol,0.12081935
1524,934,alak,kalabawramo,0.213257
1524,1352,alak,kampit,0.2104399
1524,1895,alak,damit,0.29061356
1524,945,alak,sibat,0.12096761
1524,3321,alak,lanaw,0.24302533
1524,3324,alak,bakal,0.17974344
1524,3325,alak,perlas,0.09395385
1524,730,alak,ahas,0.13594043
1524,3154,alak,baboyramo,0.24454056
1524,3326,alak,katad,0.17256849
1524,1616,alak,kayo,0.12504181
1524,1927,alak,kawayanspinyspecies,0.20169035
1524,2680,alak,gulok,0.2004873
1524,846,alak,tigre,0.05896809
2794,225,linang,halo,0.21641383
2794,1537,linang,tagulan,0.2559683
2794,1075,linang,panghuli,0.20930728
2794,3320,linang,silo,0.13866958
2794,1342,linang,taginit,0.3012095
2794,1276,linang,taglagas,0.22602968
2794,1471,linang,taglamig,0.23967783
2794,977,linang,palaso,0.21896249
2794,1539,linang,bilao,0.3311757
2794,994,linang,busog,0.12767811
2794,245,linang,walis,0.24061953
2794,677,linang,palakol,0.23934147
2794,934,linang,kalabawramo,0.37062374
2794,1352,linang,kampit,0.34094512
2794,1895,linang,damit,0.30250803
2794,945,linang,sibat,0.24918135
2794,3321,linang,lanaw,0.45131534
2794,3324,linang,bakal,0.32933462
2794,3325,linang,perlas,0.28386772
2794,730,linang,ahas,0.24451204
2794,3154,linang,baboyramo,0.3494379
2794,3326,linang,katad,0.2989911
2794,1616,linang,kayo,0.2143174
2794,1927,linang,kawayanspinyspecies,0.3705641
2794,2680,linang,gulok,0.40697265
2794,846,linang,tigre,0.20052417
225,1537,halo,tagulan,0.19189888
225,1075,halo,panghuli,0.10727948
225,3320,halo,silo,0.032934424
225,1342,halo,taginit,0.1584045
225,1276,halo,taglagas,0.16984168
225,1471,halo,taglamig,0.06510355
225,977,halo,palaso,-0.010075717
225,1539,halo,bilao,0.17088301
225,994,halo,busog,0.18153268
225,245,halo,walis,0.105036065
225,677,halo,palakol,0.123884544
225,934,halo,kalabawramo,0.20041348
225,1352,halo,kampit,0.20676532
225,1895,halo,damit,0.1761969
225,945,halo,sibat,0.06360814
225,3321,halo,lanaw,0.291389
225,3324,halo,bakal,0.24386911
225,3325,halo,perlas,0.13513145
225,730,halo,ahas,0.114978276
225,3154,halo,baboyramo,0.2525529
225,3326,halo,katad,0.078960836
225,1616,halo,kayo,0.16454993
225,1927,halo,kawayanspinyspecies,0.2085266
225,2680,halo,gulok,0.097776756
225,846,halo,tigre,0.09027599
1537,1075,tagulan,panghuli,0.081752084
1537,3320,tagulan,silo,0.07041955
1537,1342,tagulan,taginit,0.4730791
1537,1276,tagulan,taglagas,0.30663183
1537,1471,tagulan,taglamig,0.30913717
1537,977,tagulan,palaso,0.08025774
1537,1539,tagulan,bilao,0.08533123
1537,994,tagulan,busog,0.18799756
1537,245,tagulan,walis,0.2248985
1537,677,tagulan,palakol,0.19237177
1537,934,tagulan,kalabawramo,0.3677048
1537,1352,tagulan,kampit,0.29343763
1537,1895,tagulan,damit,0.24973696
1537,945,tagulan,sibat,0.024721256
1537,3321,tagulan,lanaw,0.37271255
1537,3324,tagulan,bakal,0.13870709
1537,3325,tagulan,perlas,0.047353614
1537,730,tagulan,ahas,0.0965617
1537,3154,tagulan,baboyramo,0.29622132
1537,3326,tagulan,katad,0.17345525
1537,1616,tagulan,kayo,0.1999163
1537,1927,tagulan,kawayanspinyspecies,0.26248622
1537,2680,tagulan,gulok,0.15204576
1537,846,tagulan,tigre,0.11394314
1075,3320,panghuli,silo,0.23048627
1075,1342,panghuli,taginit,0.09716399
1075,1276,panghuli,taglagas,0.091438614
1075,1471,panghuli,taglamig,0.1234381
1075,977,panghuli,palaso,0.0742385
1075,1539,panghuli,bilao,0.12188884
1075,994,panghuli,busog,0.12319659
1075,245,panghuli,walis,0.15247984
1075,677,panghuli,palakol,0.15866043
1075,934,panghuli,kalabawramo,0.16270918
1075,1352,panghuli,kampit,0.2615102
1075,1895,panghuli,damit,0.12448702
1075,945,panghuli,sibat,0.12110968
1075,3321,panghuli,lanaw,0.20287111
1075,3324,panghuli,bakal,0.1428353
1075,3325,panghuli,perlas,0.18141073
1075,730,panghuli,ahas,0.13168116
1075,3154,panghuli,baboyramo,0.1878729
1075,3326,panghuli,katad,0.1604247
1075,1616,panghuli,kayo,0.10412073
1075,1927,panghuli,kawayanspinyspecies,0.25761577
1075,2680,panghuli,gulok,0.1687326
1075,846,panghuli,tigre,0.09211035
3320,1342,silo,taginit,0.10160791
3320,1276,silo,taglagas,0.14685178
3320,1471,silo,taglamig,0.10811708
3320,977,silo,palaso,0.20224467
3320,1539,silo,bilao,0.10548477
3320,994,silo,busog,0.097852185
3320,245,silo,walis,0.16579206
3320,677,silo,palakol,0.25312895
3320,934,silo,kalabawramo,0.17028768
3320,1352,silo,kampit,0.27804324
3320,1895,silo,damit,0.13088703
3320,945,silo,sibat,0.2220644
3320,3321,silo,lanaw,0.116976924
3320,3324,silo,bakal,0.24968639
3320,3325,silo,perlas,0.069178745
3320,730,silo,ahas,0.21524405
3320,3154,silo,baboyramo,0.13874531
3320,3326,silo,katad,0.21391736
3320,1616,silo,kayo,0.15595758
3320,1927,silo,kawayanspinyspecies,0.11961424
3320,2680,silo,gulok,0.2918872
3320,846,silo,tigre,0.110868506
1342,1276,taginit,taglagas,0.26685888
1342,1471,taginit,taglamig,0.3806644
1342,977,taginit,palaso,0.16456234
1342,1539,taginit,bilao,0.11214898
1342,994,taginit,busog,0.24234985
1342,245,taginit,walis,0.1763354
1342,677,taginit,palakol,0.15302503
1342,934,taginit,kalabawramo,0.33950204
1342,1352,taginit,kampit,0.2747459
1342,1895,taginit,damit,0.29978055
1342,945,taginit,sibat,0.10643186
1342,3321,taginit,lanaw,0.36219963
1342,3324,taginit,bakal,0.24162315
1342,3325,taginit,perlas,0.16018865
1342,730,taginit,ahas,0.1737325
1342,3154,taginit,baboyramo,0.32749954
1342,3326,taginit,katad,0.22405992
1342,1616,taginit,kayo,0.13069083
1342,1927,taginit,kawayanspinyspecies,0.26378825
1342,2680,taginit,gulok,0.18218493
1342,846,taginit,tigre,0.10039784
1276,1471,taglagas,taglamig,0.5294749
1276,977,taglagas,palaso,0.111614645
1276,1539,taglagas,bilao,0.06285719
1276,994,taglagas,busog,0.13628197
1276,245,taglagas,walis,0.15183121
1276,677,taglagas,palakol,0.082736224
1276,934,taglagas,kalabawramo,0.24813002
1276,1352,taglagas,kampit,0.08872305
1276,1895,taglagas,damit,0.19661006
1276,945,taglagas,sibat,0.071552224
1276,3321,taglagas,lanaw,0.2423441
1276,3324,taglagas,bakal,0.059374765
1276,3325,taglagas,perlas,0.09638787
1276,730,taglagas,ahas,0.044838555
1276,3154,taglagas,baboyramo,0.20773916
1276,3326,taglagas,katad,0.12055758
1276,1616,taglagas,kayo,0.05827323
1276,1927,taglagas,kawayanspinyspecies,0.1536854
1276,2680,taglagas,gulok,0.111336716
1276,846,taglagas,tigre,0.08621701
1471,977,taglamig,palaso,0.052381556
1471,1539,taglamig,bilao,0.05885581
1471,994,taglamig,busog,0.067317255
1471,245,taglamig,walis,0.09078986
1471,677,taglamig,palakol,0.032356836
1471,934,taglamig,kalabawramo,0.23041797
1471,1352,taglamig,kampit,0.117857225
1471,1895,taglamig,damit,0.26071566
1471,945,taglamig,sibat,0.04122336
1471,3321,taglamig,lanaw,0.18466015
1471,3324,taglamig,bakal,0.066451564
1471,3325,taglamig,perlas,0.070452705
1471,730,taglamig,ahas,0.03568153
1471,3154,taglamig,baboyramo,0.23082662
1471,3326,taglamig,katad,0.20026125
1471,1616,taglamig,kayo,0.10885146
1471,1927,taglamig,kawayanspinyspecies,0.20152076
1471,2680,taglamig,gulok,0.07455035
1471,846,taglamig,tigre,0.11111127
977,1539,palaso,bilao,0.15138318
977,994,palaso,busog,0.3552716
977,245,palaso,walis,0.18144403
977,677,palaso,palakol,0.24526215
977,934,palaso,kalabawramo,0.24410322
977,1352,palaso,kampit,0.23767187
977,1895,palaso,damit,0.111780174
977,945,palaso,sibat,0.47577587
977,3321,palaso,lanaw,0.20102966
977,3324,palaso,bakal,0.22433296
977,3325,palaso,perlas,0.15975979
977,730,palaso,ahas,0.14253783
977,3154,palaso,baboyramo,0.20164517
977,3326,palaso,katad,0.21968584
977,1616,palaso,kayo,0.080229916
977,1927,palaso,kawayanspinyspecies,0.16323113
977,2680,palaso,gulok,0.26356274
977,846,palaso,tigre,0.22619145
1539,994,bilao,busog,0.13404149
1539,245,bilao,walis,0.3279113
1539,677,bilao,palakol,0.2169811
1539,934,bilao,kalabawramo,0.27296904
1539,1352,bilao,kampit,0.21573623
1539,1895,bilao,damit,0.24700217
1539,945,bilao,sibat,0.14849856
1539,3321,bilao,lanaw,0.25300854
1539,3324,bilao,bakal,0.22771753
1539,3325,bilao,perlas,0.13654102
1539,730,bilao,ahas,0.15195486
1539,3154,bilao,baboyramo,0.29732937
1539,3326,bilao,katad,0.25216618
1539,1616,bilao,kayo,0.045653906
1539,1927,bilao,kawayanspinyspecies,0.2436114
1539,2680,bilao,gulok,0.3641206
1539,846,bilao,tigre,0.2042558
994,245,busog,walis,0.1339238
994,677,busog,palakol,0.17263223
994,934,busog,kalabawramo,0.1604007
994,1352,busog,kampit,0.223799
994,1895,busog,damit,0.14536856
994,945,busog,sibat,0.24146532
994,3321,busog,lanaw,0.16388717
994,3324,busog,bakal,0.13734873
994,3325,busog,perlas,0.116168186
994,730,busog,ahas,0.20660873
994,3154,busog,baboyramo,0.20338593
994,3326,busog,katad,0.11476537
994,1616,busog,kayo,0.21780808
994,1927,busog,kawayanspinyspecies,0.14665262
994,2680,busog,gulok,0.13746656
